iata	size	name	country_code	city	lat	lon	pop	heuristic
TTB	medium_airport	Tortoli' / Arbatax Airport	IT	Arbatax	39.918800354	9.6829795837	2272	0
TTC	medium_airport	Las Breas Airport	CL	Taltal	-25.5643005371	-70.3759002686	10018	0
TTJ	medium_airport	Tottori Airport	JP	Tottori	35.5301017761	134.167007446	154098	0
TTN	medium_airport	Trenton Mercer Airport	US	Trenton	40.2766990662	-74.8134994507	84913	0
TTQ	medium_airport	Aerotortuguero Airport	CR	Roxana	10.5690002441	-83.5148010254	2351	0
TUC	medium_airport	Teniente Benjamin Matienzo Airport	AR	San Miguel de Tucuman	-26.8409004211	-65.1048965454	781023	0
TUD	medium_airport	Tambacounda Airport	SN	Tambacounda	13.7368001938	-13.6531000137	78800	0
TUF	medium_airport	Tours-Val-de-Loire Airport	FR	Tours/Val de Loire (Loire Valley)	47.4322013855	0.7276059985	141621	3
TUG	medium_airport	Tuguegarao Airport	PH	Tuguegarao City	17.6433676823	121.733150482	115105	0
TUK	medium_airport	Turbat International Airport	PK	Turbat	25.9864006042	63.0302009583	75694	0
TUL	large_airport	Tulsa International Airport	US	Tulsa	36.1983985901	-95.8880996704	391906	0
TUN	large_airport	Tunis Carthage International Airport	TN	Tunis	36.8510017395	10.2271995544	693210	0
TUO	medium_airport	Taupo Airport	NZ	Taupo	-38.7397003174	176.0839996338	22469	0
TUP	medium_airport	Tupelo Regional Airport	US	Tupelo	34.2681007385	-88.7698974609	34546	0
TUR	medium_airport	Tucuruí Airport	BR	Tucuruí	-3.7860100269	-49.7202987671	76337	0
TUV	medium_airport	Tucupita Airport	VE	Tucupita	9.0889940262	-62.0941734314	51534	0
TVC	medium_airport	Cherry Capital Airport	US	Traverse City	44.7414016724	-85.5821990967	14674	0
TVY	medium_airport	Dawei Airport	MM	Dawei	14.1038999557	98.2035980225	136783	0
TWF	medium_airport	Joslin Field Magic Valley Regional Airport	US	Twin Falls	42.48180008	-114.487999	44125	0
TWU	medium_airport	Tawau Airport	MY	Tawau	4.3201599121	118.1279983521	306462	0
TXK	medium_airport	Texarkana Regional Webb Field	US	Texarkana	33.4537010193	-93.9909973145	29919	0
TXL	large_airport	Berlin-Tegel International Airport	DE	Berlin	52.5597000122	13.2876996994	3426354	0
TXN	medium_airport	Tunxi International Airport	CN	Huangshan	29.7332992554	118.2559967041	77000	0
TYN	large_airport	Taiyuan Wusu Airport	CN	Taiyuan	37.7468986511	112.6279983521	2722475	0
TYR	medium_airport	Tyler Pounds Regional Airport	US	Tyler	32.3540992737	-95.4023971558	96900	0
TYS	large_airport	McGhee Tyson Airport	US	Knoxville	35.81100082	-83.9940033	178874	0
TZA	medium_airport	Belize City Municipal Airport	BZ	Belize City	17.5163898468	-88.194442749	61461	0
TZL	medium_airport	Tuzla International Airport	BA	Tuzla	44.4586982727	18.7248001099	142486	0
TZX	large_airport	Trabzon International Airport	TR	Trabzon	40.995098114	39.7896995544	244083	0
UAI	medium_airport	Suai Airport	TL	Suai	-9.3033103943	125.2870025635	21539	0
UAQ	medium_airport	Domingo Faustino Sarmiento Airport	AR	San Juan	-31.5715007782	-68.4181976318	447048	0
UBA	medium_airport	Mário de Almeida Franco Airport	BR	Uberaba	-19.7647228241	-47.9661102295	260843	0
UBJ	medium_airport	Yamaguchi Ube Airport	JP	Ube	33.9300003052	131.279006958	173733	0
UBP	medium_airport	Ubon Ratchathani Airport	TH	Ubon Ratchathani	15.2512998581	104.870002747	122533	0
UCT	medium_airport	Ukhta Airport	RU	Ukhta	63.5668983459	53.8046989441	102187	0
UDE	medium_airport	Volkel Air Base	NL	Uden	51.6563987732	5.7086100578	34601	0
UDI	medium_airport	Ten. Cel. Aviador César Bombonato Airport	BR	Uberlândia	-18.8836116791	-48.225276947	563536	0
UDR	medium_airport	Maharana Pratap Airport	IN	Udaipur	24.6177005768	73.8961029053	422784	2
UEL	medium_airport	Quelimane Airport	MZ	Quelimane	-17.8554992676	36.8690986633	188964	0
UET	medium_airport	Quetta International Airport	PK	Quetta	30.2513999939	66.9377975464	733675	0
UFA	large_airport	Ufa International Airport	RU	Ufa	54.5574989319	55.8744010925	1033338	0
UGA	medium_airport	Bulgan Airport	MN	Bulgan	48.8549995422	103.4759979248	17348	0
UGO	medium_airport	Uige Airport	AO	Uige	-7.6030697823	15.0277996063	60008	0
UHE	medium_airport	Kunovice Airport	CZ	Uherské Hradiště	49.0293998718	17.439699173	26421	0
UIB	medium_airport	El Caraño Airport	CO	Quibdó	5.69076	-76.6412	75104	0
UIN	medium_airport	Quincy Regional Baldwin Field	US	Quincy	39.94269943	-91.19460297	40633	0
UIO	large_airport	Nuevo Aeropuerto Internacional Mariscal Sucre	EC	Quito	-0.1291666667	-78.3575	1399814	0
UIP	medium_airport	Quimper-Cornouaille Airport	FR	Quimper/Pluguffan	47.9749984741	-4.1677899361	3370	3
UKS	medium_airport	Belbek Airport	UA	Sevastopol	44.688999176	33.5709991455	379200	0
ULA	medium_airport	Capitan D Daniel Vazquez Airport	AR	San Julian	-49.3068	-67.8026	6143	0
ULK	medium_airport	Lensk Airport	RU	Lensk	60.7206001282	114.825996399	23694	0
ULN	medium_airport	Chinggis Khaan International Airport	MN	Ulan Bator	47.8431015015	106.766998291	844818	0
ULQ	medium_airport	Farfan Airport	CO	Tuluá	4.08836	-76.2351	165501	0
ULU	medium_airport	Gulu Airport	UG	Gulu	2.805560112	32.2718009949	146858	0
ULV	medium_airport	Ulyanovsk Baratayevka Airport	RU	Ulyanovsk	54.2682991028	48.2266998291	640680	0
UME	medium_airport	Umeå Airport	SE	Umeå	63.7918014526	20.2828006744	74005	0
UPB	medium_airport	Playa Baracoa Airport	CU	Havana	23.0328006744	-82.5793991089	2163824	0
UPG	large_airport	Hasanuddin International Airport	ID	Udjung Pandang	-5.0616297722	119.5540008545	1321717	0
UPP	medium_airport	Upolu Airport	US	Hawi	20.2653007507	-155.8600006104	1081	0
URA	medium_airport	Uralsk Airport	KZ	Uralsk	51.1507987976	51.5430984497	200000	0
URC	large_airport	Ürümqi Diwopu International Airport	CN	Ürümqi	43.9071006775	87.4741973877	1508225	0
URE	medium_airport	Kuressaare Airport	EE	Kuressaare	58.2299003601	22.5095005035	14921	0
URG	medium_airport	Rubem Berta Airport	BR	Uruguaiana	-29.7821998596	-57.0382003784	123480	0
URJ	medium_airport	Uray Airport	RU	Uray	60.1032981873	64.8266983032	39878	0
URO	medium_airport	Rouen Airport	FR	Rouen/Vallée de Seine	49.3842010498	1.1748000383	112787	3
URS	medium_airport	Kursk East Airport	RU	Kursk	51.7505989075	36.2956008911	409431	0
URT	medium_airport	Surat Thani Airport	TH	Surat Thani	9.1325998306	99.135597229	127201	0
USU	medium_airport	Francisco B. Reyes Airport	PH	Coron	12.1215000153	120.099998474	8723	0
UTH	medium_airport	Udon Thani Airport	TH	Udon Thani	17.3864002228	102.788002014	247231	0
UTN	medium_airport	Pierre Van Ryneveld Airport	ZA	Upington	-28.39909935	21.2602005005	71373	0
UTP	medium_airport	U-Tapao International Airport	TH	Rayong	12.6799001694	101.0049972534	106737	0
UTT	medium_airport	K. D. Matanzima Airport	ZA	Mthatha	-31.5463631849	28.6733551025	78663	0
UTW	medium_airport	Queenstown Airport	ZA	Queenstown	-31.9202003479	26.8822002411	105309	0
UUA	medium_airport	Bugulma Airport	RU	Bugulma	54.6399993896	52.801700592	91900	0
UUD	medium_airport	Ulan-Ude Airport (Mukhino)	RU	Ulan Ude	51.807800293	107.43800354	360278	0
UUS	medium_airport	Yuzhno-Sakhalinsk Airport	RU	Yuzhno-Sakhalinsk	46.8886985779	142.7180023193	176484	0
UVF	medium_airport	Hewanorra International Airport	LC	Vieux Fort	13.7332	-60.952599	4574	0
UZU	medium_airport	Curuzu Cuatia Airport	AR	Curuzu Cuatia	-29.7706	-57.9789	36390	0
VAA	medium_airport	Vaasa Airport	FI	Vaasa	63.0507011414	21.7621994019	57014	0
VAF	medium_airport	Valence-Chabeuil Airport	FR	Valence/Chabeuil	44.9216003418	4.9699001312	6302	3
VAG	medium_airport	Major Brigadeiro Trompowsky Airport	BR	Varginha	-21.5900993347	-45.4733009338	116571	0
VAN	medium_airport	Van Ferit Melen Airport	TR	Van	38.4682006836	43.3322982788	371713	0
VAR	large_airport	Varna Airport	BG	Varna	43.2321014404	27.8250999451	312770	0
VAS	medium_airport	Sivas Airport	TR	Sivas	39.8138008118	36.9034996033	264022	0
VAW	medium_airport	Vardø Airport Svartnes	NO	Vardø	70.3554000854	31.0449008942	2075	0
VBS	medium_airport	Brescia / Montichiari Airport	IT	Brescia	45.4289016724	10.3305997849	184826	0
VBY	medium_airport	Visby Airport	SE	Visby	57.6627998352	18.346200943	21970	0
VCA	medium_airport	Trà Nóc Airport	VN	Can Tho	10.085100174	105.7119979858	259598	0
VCE	large_airport	Venezia / Tessera -  Marco Polo Airport	IT	Venice	45.5052986145	12.3519001007	51298	0
VCP	medium_airport	Viracopos International Airport	BR	Campinas	-23.0074005127	-47.1344985962	1031554	2
VCR	medium_airport	Carora Airport	VE	Carora	10.1756029129	-70.0652160645	93788	0
VCT	medium_airport	Victoria Regional Airport	US	Victoria	28.8526000977	-96.9185028076	62592	0
VDA	large_airport	Ovda International Airport	IL	Eilat	29.9402999878	34.935798645	45588	0
VDH	medium_airport	Dong Hoi Airport	VN	Dong Hoi	17.515	106.590556	31040	0
VDR	medium_airport	Villa Dolores Airport	AR	Villa Dolores	-31.9451999664	-65.1463012695	28009	0
VDS	medium_airport	Vadsø Airport	NO	Vadsø	70.0652999878	29.8446998596	5139	0
VDZ	medium_airport	Valdez Pioneer Field	US	Valdez	61.13389969	-146.2480011	3976	0
VEL	medium_airport	Vernal Regional Airport	US	Vernal	40.4408989	-109.5100021	9089	0
VER	medium_airport	General Heriberto Jara International Airport	MX	Veracruz	19.1459007263	-96.1873016357	568313	2
VEY	medium_airport	Vestmannaeyjar Airport	IS	Vestmannaeyjar	63.4243011475	-20.2789001465	4219	0
VFA	medium_airport	Victoria Falls International Airport	ZW	Victoria Falls	-18.0958995819	25.8390007019	35761	0
VGD	medium_airport	Vologda Airport	RU	Vologda	59.2825012207	39.9444007874	314900	0
VGO	medium_airport	Vigo Airport	ES	Vigo	42.2318000793	-8.6267700195	297332	0
VHC	medium_airport	Saurimo Airport	AO	Saurimo	-9.6890697479	20.4319000244	40498	0
VHY	medium_airport	Vichy-Charmeil Airport	FR	Vichy/Charmeil	46.1697006226	3.4037399292	27019	3
VIC	medium_airport	Vicenza Airport	IT	Vicenza	45.5733985901	11.5295000076	107129	0
VII	medium_airport	Vinh Airport	VN	Vinh	18.7376003265	105.67099762	163759	0
VIL	medium_airport	Dakhla Airport	EH	Dakhla	23.7182998657	-15.9320001602	75000	0
VIR	medium_airport	Virginia Airport	ZA	Durban	-29.7705993652	31.0583992004	3120282	0
VIT	medium_airport	Vitoria/Foronda Airport	ES	Alava	42.8828010559	-2.7244699001	311	2
VIX	medium_airport	Eurico de Aguiar Salles Airport	BR	Vitória	-20.2580566406	-40.2863883972	312656	0
VKT	medium_airport	Vorkuta Airport	RU	Vorkuta	67.4886016846	63.9930992126	80039	0
VLC	medium_airport	Valencia Airport	ES	Valencia	39.4892997742	-0.4816249907	814208	0
VLD	medium_airport	Valdosta Regional Airport	US	Valdosta	30.7824993134	-83.2767028809	54518	0
VLI	medium_airport	Port Vila Bauerfield Airport	VU	Port Vila	-17.699300766	168.3200073242	35901	0
VLK	medium_airport	Volgodonsk Airport	RU		47.6820983887	42.0727996826	5549	0
VLL	medium_airport	Valladolid Airport	ES	Valladolid	41.7061004639	-4.851940155	317864	0
VLM	medium_airport	Teniente Coronel Rafael Pabón Airport	BO	Villamontes	-21.2551994324	-63.4056015015	18761	0
VLN	medium_airport	Arturo Michelena International Airport	VE	Valencia	10.1497325897	-67.9283981323	1385083	0
VLR	medium_airport	Vallenar Airport	CL	Vallenar	-28.5963993073	-70.7559967041	44895	0
VLU	medium_airport	Velikiye Luki Airport	RU	Velikiye Luki	56.3810997009	30.6081008911	103149	0
VLV	medium_airport	Dr. Antonio Nicolás Briceño Airport	VE	Valera	9.3404779434	-70.5840606689	93756	0
VNE	medium_airport	Vannes-Meucon Airport	FR	Vannes/Meucon	47.7233009338	-2.7185599804	1361	3
VNO	large_airport	Vilnius International Airport	LT	Vilnius	54.6341018677	25.2858009338	542366	0
VNS	medium_airport	Lal Bahadur Shastri Airport	IN	Varanasi	25.4524002075	82.8592987061	1164404	0
VOG	medium_airport	Volgograd International Airport	RU	Volgograd	48.7825012207	44.345500946	1011417	0
VOL	medium_airport	Nea Anchialos Airport	GR	Nea Anchialos	39.2196006775	22.7943000793	5908	0
VOZ	medium_airport	Voronezh International Airport	RU	Voronezh	51.814201355	39.229598999	848752	0
VPS	large_airport	Eglin Air Force Base	US	Valparaiso	30.4832000732	-86.5253982544	5036	0
VPY	medium_airport	Chimoio Airport	MZ	Chimoio	-19.1513004303	33.4290008545	256936	0
VRA	large_airport	Juan Gualberto Gomez International Airport	CU	Varadero	23.0344009399	-81.4353027344	20000	0
VRB	medium_airport	Vero Beach Municipal Airport	US	Vero Beach	27.6555995941	-80.4179000854	15220	0
VRC	medium_airport	Virac Airport	PH	Virac	13.5763998032	124.2060012817	15079	0
VRE	medium_airport	Vredendal Airport	ZA	Vredendal	-31.6410007477	18.5447998047	14806	0
VRN	large_airport	Verona / Villafranca Airport	IT	Verona	45.3956985474	10.8885002136	219103	0
VRO	medium_airport	Kawama Airport	CU	Matanzas	23.1240005493	-81.3015975952	146733	0
VSA	medium_airport	Carlos Rovirosa Pérez International Airport	MX	Villahermosa	17.9969997406	-92.8173980713	362401	0
VSG	medium_airport	Luhansk International Airport	UA	Luhansk	48.4174003601	39.3740997314	452000	0
VTB	medium_airport	Vitebsk East Airport	BY	Vitebsk	55.126499176	30.3495998383	342700	0
VTM	medium_airport	Nevatim Air Base	IL	Beersheba	31.2082996368	35.012298584	186600	0
VTU	medium_airport	Hermanos Ameijeiras Airport	CU	Las Tunas	20.9876003265	-76.935798645	203684	0
VUP	medium_airport	Alfonso López Pumarejo Airport	CO	Valledupar	10.435	-73.2495	308237	0
VVC	medium_airport	Vanguardia Airport	CO	Villavicencio	4.16787	-73.6138	321717	0
VVO	medium_airport	Vladivostok International Airport	RU	Vladivostok	43.3989982605	132.1479949951	587022	0
VVZ	medium_airport	Illizi Takhamalt Airport	DZ	Illizi	26.7234992981	8.6226501465	6629	0
VXC	medium_airport	Lichinga Airport	MZ	Lichinga	-13.2740001678	35.2663002014	109839	0
VXO	medium_airport	Växjö Kronoberg Airport	SE	Växjö	56.9291000366	14.7279996872	59600	0
WAG	medium_airport	Wanganui Airport	NZ	Wanganui	-39.9622001648	175.0249938965	40268	0
WAI	medium_airport	Ambalabe Airport	MG	Antsohihy	-14.8987998962	47.9939002991	21290	0
WAT	medium_airport	Waterford Airport	IE	Waterford	52.1871986389	-7.0869598389	47904	0
WAW	large_airport	Warsaw Chopin Airport	PL	Warsaw	52.1656990051	20.9671001434	1702139	0
WCH	medium_airport	Chaitén Airport	CL	Chaiten	-42.932800293	-72.6990966797	4065	0
WEF	medium_airport	Weifang Airport	CN	Weifang	36.6467018127	119.1190032959	394732	0
WEI	medium_airport	Weipa Airport	AU	Weipa	-12.6786003113	141.925003052	2830	0
WGA	medium_airport	Wagga Wagga City Airport	AU	Wagga Wagga	-35.1652984619	147.466003418	46913	0
WIC	medium_airport	Wick Airport	GB	Wick	58.4589004517	-3.0930600166	7147	0
WIR	medium_airport	Wairoa Airport	NZ	Wairoa	-39.0069007874	177.4069976807	4260	0
WJF	medium_airport	General WM J Fox Airfield	US	Lancaster	34.74110031	-118.2190018	156633	0
WJR	medium_airport	Wajir Airport	KE	Wajir	1.7332400084	40.0915985107	45771	0
WJU	medium_airport	Wonju Airport	KR	Wonju	37.4380989075	127.959999084	243387	0
WKF	medium_airport	Waterkloof Air Force Base	ZA	Pretoria	-25.8299999237	28.2224998474	1619438	0
WKJ	medium_airport	Wakkanai Airport	JP	Wakkanai	45.4042015076	141.800994873	41556	0
WMC	medium_airport	Winnemucca Municipal Airport	US	Winnemucca	40.8965988159	-117.805999756	7396	0
WMH	medium_airport	Ozark Regional Airport	US	Mountain Home	36.3689002991	-92.4704971313	12448	0
WNP	medium_airport	Naga Airport	PH	Naga	13.5848999023	123.2699966431	174931	2
WNZ	large_airport	Wenzhou Yongqiang Airport	CN	Wenzhou	27.9122009277	120.8519973755	865672	0
WRI	medium_airport	Mc Guire Air Force Base	US	Wrightstown	40.0155983	-74.59169769	2827	0
WRL	medium_airport	Worland Municipal Airport	US	Worland	43.9656982422	-107.9509963989	5487	0
WRO	large_airport	Copernicus Wrocław Airport	PL	Wrocław	51.1026992798	16.885799408	634893	0
WTN	medium_airport	RAF Waddington	GB	Waddington	53.1661987305	-0.5238109827	4081	0
WUH	large_airport	Wuhan Tianhe International Airport	CN	Wuhan	30.7838001251	114.2080001831	4184206	0
WUU	medium_airport	Wau Airport	SS	Wau	7.7258300781	27.9750003815	127384	0
WWA	medium_airport	Wasilla Airport	US	Wasilla	61.5717010498	-149.539993286	7831	0
WWD	medium_airport	Cape May County Airport	US	Wildwood	39.0084991455	-74.9083023071	5325	0
WWK	medium_airport	Wewak International Airport	PG	Wewak	-3.5838301182	143.669006348	18230	0
WWR	medium_airport	West Woodward Airport	US	Woodward	36.438	-99.5226667	12051	0
WWY	medium_airport	West Wyalong Airport	AU	West Wyalong	-33.9371986389	147.190994263	3191	0
WYA	medium_airport	Whyalla Airport	AU	Whyalla	-33.0588989258	137.5140075684	19645	0
WYE	medium_airport	Yengema Airport	SL	Yengema	8.6104698181	-11.0453996658	11221	0
WYS	medium_airport	Yellowstone Airport	US	West Yellowstone	44.68840027	-111.1179962	1271	0
XAP	medium_airport	Chapecó Airport	BR	Chapecó	-27.1341991425	-52.6566009521	160157	0
XAS	medium_airport	Alès-Deaux Airport	FR	Alès/Deaux	44.0696983337	4.1421198845	42410	3
XBJ	medium_airport	Birjand Airport	IR	Birjand	32.8981018066	59.2661018372	196982	0
XBQ	medium_airport	Blois-Le Breuil Airport	FR	Blois/Le Breuil	47.6785011292	1.2088400126	3529	3
XBV	medium_airport	Beaune-Challanges Airport	FR	Beaune/Challanges	47.0059013367	4.8934202194	24162	3
XCB	medium_airport	Cambrai-Épinoy (BA 103) Air Base	FR	Cambrai/Épinoy	50.2218017578	3.154239893	36492	3
XCZ	medium_airport	Charleville-Mézières Airport	FR	Charleville-Mézières	49.7839012146	4.6470799446	52415	0
XFW	medium_airport	Hamburg-Finkenwerder Airport	DE	Hamburg	53.5352783203	9.8355560303	1739117	0
XIC	medium_airport	Xichang Qingshan Airport	CN	Xichang	27.9890995026	102.1839981079	126787	0
XIL	medium_airport	Xilinhot Airport	CN	Xilinhot	43.915599823	115.9639968872	120965	0
XJD	medium_airport	Al Udeid Air Base	QA	Ar Rayyan	25.1173000336	51.3149986267	272465	0
XLR	medium_airport	Libourne-Artigues-de-Lussac Airport	FR	Libourne/Artigues-de-Lussac	44.9824981689	-0.1347219944	1510	3
XLS	medium_airport	Saint Louis Airport	SN	Saint Louis	16.0508003235	-16.4631996155	176000	0
XME	medium_airport	Maubeuge-Élesmes Airport	FR	Maubeuge/Élesmes	50.3105010986	4.0331201553	33684	3
XMF	medium_airport	Montbéliard-Courcelles Airport	FR	Montbéliard/Courcelles	47.4869995117	6.7905402184	28865	3
XMJ	medium_airport	Mont-de-Marsan (BA 118) Air Base	FR	Mont-de-Marsan	43.9117012024	-0.5074999928	36205	0
XMN	large_airport	Xiamen Gaoqi International Airport	CN	Xiamen	24.5440006256	118.1279983521	578337	0
XMS	medium_airport	Coronel E Carvajal Airport	EC	Macas	-2.2991700172	-78.1207962036	23687	0
XMW	medium_airport	Montauban Airport	FR	Montauban	44.0256996155	1.3780399561	52434	0
XNA	medium_airport	Northwest Arkansas Regional Airport	US	Fayetteville/Springdale/	36.2818984985	-94.3068008423	69797	3
XNN	medium_airport	Xining Caojiabu Airport	CN	Xining	36.5275001526	102.0429992676	767531	0
XOG	medium_airport	Orange-Caritat (BA 115) Air Base	FR	Orange/Caritat	44.140499115	4.8667201996	30530	3
XQP	medium_airport	Quepos Managua Airport	CR	Quepos	9.4431600571	-84.1297988892	7810	0
XRH	medium_airport	RAAF Base Richmond	AU	Richmond	-33.6006011963	150.781005859	26121	2
XSC	medium_airport	South Caicos Airport	TC		21.5156993866	-71.528503418	3720	0
XUZ	medium_airport	Xuzhou Guanyin Airport	CN	Xuzhou	34.059056	117.555278	1199193	2
XVN	medium_airport	Verdun-Le Rozelier Airport	FR	Verdun/Le Rozelier	49.1223983765	5.4690499306	21798	3
XVO	medium_airport	Vesoul-Frotey Airport	FR	Vesoul/Frotey	47.6375999451	6.2039198875	19892	3
